,file,language,start,questions,f0final
1133,p432p433-part1_ch2,Mandarin,758.4971671854129,WH,"[   0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.       158.8017   155.3231   149.1477   144.573
  140.0966   135.263    130.9296   128.1786   122.1424   117.2718   113.0359
  113.5669     0.         0.       141.7153   141.1711   140.617    139.1205
  138.8074   139.4856   141.2853   143.7558   146.3952   149.8021   153.7393
  157.2055   158.8062   158.645    158.5387   158.4868   158.7072   158.7699
  159.557    160.7516   161.4162   160.306    157.6959   155.9891     0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.       116.41     114.5465   110.958
  108.0005   105.2312   102.7487   100.5137    98.77557   97.64835
   96.95229   96.77987    0.         0.         0.         0.         0.
    0.         0.        44.69862   77.05263  109.9803   142.0025   142.2194
  143.6718   147.4147   151.122  ]"
1134,p432p433-part1_ch2,Mandarin,797.7275296754352,WH,"[   0.         0.         0.         0.         0.       158.8176   158.2117
  157.6857   159.3002   163.5802   170.0534   176.869    181.7355   183.724
  183.3267   181.2504   179.9359     0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
  182.9469   177.5378   168.019    161.9724   158.3932   155.9761   153.3419
  151.2129   149.9223   149.4372   149.3526   149.6185   150.6965   154.1005
  157.9637   161.4781   162.8072   163.4639   164.0103   164.9563   167.1599
  170.2746   173.9958   176.984    179.1334   180.0445   180.045    179.1748
  177.4172   174.4301   170.1888   164.8263   158.4057   152.5165   147.4186
  143.6048   140.018    136.9574   134.5629   133.0442   132.0829   131.1855
  129.4989   126.7839   122.8539   120.7919     0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.       115.4083   114.6777   113.2676   111.5415   110.1719   108.8279
  106.4863   102.3032    97.84206   95.22299    0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.       131.4901   130.1416   124.3074   118.9053   113.4257   111.2401
  109.76     108.4267   107.0123   105.442    103.8577   102.4502   101.2598
  100.0903    98.75797   97.36309   96.11618   94.99744   93.99828
   93.31332   92.88378   92.47349   91.93455   89.68021   88.61227    0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.       102.025     91.52768   80.69897
   64.78414   65.7067    67.47921   74.50803   71.87852   62.91452
   54.62411   79.41669  106.6858   131.96     125.5909   121.0877   117.9454
  115.8079   114.2599   112.8855   111.4267   109.8976   108.2025   106.6224
  105.5578   105.062    104.7678   104.2357   103.5019   102.7671   102.0908
  101.6821   101.9414   103.3757   106.1726   110.0667   115.803    120.52
  128.4861   133.4426   136.0607   133.1192   128.4265   123.2245   117.9404
  113.5284   110.122    107.6594   106.6644   107.1878   107.6995   107.815
  108.0412   108.4146   107.8655   106.5574   104.4881   102.9444   101.7496
  101.0843   101.0892   101.5241   101.9432   101.9648   101.5364   100.809
   99.89365   99.11786   98.56173   98.15601   97.50443   96.47729
   94.79632   93.91364    0.         0.         0.         0.         0.
    0.         0.         0.        97.56635   96.74006   95.13438
   93.58071   92.30765   91.30573   90.65897   90.04435   90.53693
   90.6974     0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.       126.8578   121.3706
  111.4399   102.8912    98.54021   97.53793   97.47041   97.78613
   98.24729   82.35912   69.32583   55.78326   57.494     56.82086
   56.11688   56.36884]"
1135,p432p433-part1_ch2,Mandarin,890.6581392067375,Y/N,"[   0.        0.        0.        0.        0.        0.        0.        0.
  162.8542  160.9219  156.9739  156.9087  157.6833  159.9229  162.8038
  165.1067  165.2883  162.7164  158.4735  154.4273  151.7209  150.8008
    0.      150.8379  147.0016  140.1238  136.6249  134.3053  132.5173
  131.4046  131.0179  131.5586  134.2418  142.6719  154.403   165.4191
  171.3184  174.2927  176.4728  178.3923  179.8744  180.8809  181.2989
  180.8761  179.7039  178.4364  177.7274  178.1375  179.749   182.4471
  185.9563  189.0933  191.4121  192.248   189.7788  184.8761  179.326
  176.0116  174.8559  174.9104  175.5755  176.1006  176.3146  176.1889
  175.5645  173.3704  169.6466  164.5995  158.7202  153.5882  150.2158
  149.0722  148.4445  146.8878  144.9657  142.9446  140.3132  137.9115
  136.1885  136.4321  137.0874  137.0824  135.539   133.6376  133.3103
  134.081   154.0333  158.7474  163.0419  144.4342  138.2559  131.7905
  128.9595  127.6796  126.6276  124.9814  123.9676    0.        0.        0.
    0.        0.        0.        0.        0.        0.        0.        0.
    0.        0.      142.335   140.2611  137.4392  136.3241  137.5154
  140.1707  144.9273  152.246   163.3174  175.942   187.3715  194.5276
  197.2453    0.        0.        0.        0.        0.        0.        0.
    0.        0.        0.        0.        0.        0.    ]"
1136,p432p433-part1_ch2,Mandarin,905.9850926002196,Y/N,"[   0.         0.         0.         0.       142.8219   143.3333   144.9715
  142.8404   140.7755   138.1541   136.6893   134.4461   130.543    128.1881
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.       162.9556   160.557    155.9999   150.9984
  147.8149   146.3263   145.3573   144.2677   142.9604   141.5001   140.1633
  139.132    138.6553   139.084    140.6068   143.1911   146.261    149.1225
  151.826    154.9519   158.9803   164.1101   168.9759   172.7245   174.4661
  173.7758   173.2485     0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.       161.5984   156.6905   147.5021
  143.3107   140.2786   137.8615   136.0054   133.2151   130.8068   130.3072
  132.6231   134.3999     0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.        59.11186   58.95656
   59.6837     0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.       163.4798   160.7      155.8257   152.5651   150.7186   149.9345
  150.0522   150.3342   150.0743   148.7883   144.9306   140.3073   137.1143
    0.         0.         0.         0.         0.         0.         0.
    0.       148.0541   146.4034   142.6079   139.3994   135.1699   132.8857
  132.7867   134.8222   136.0646   135.778    134.8075   133.1646   131.1064
  128.8693   127.0251   125.7491   124.7935   124.1175   123.6413   123.0878
  121.5793   116.234    113.166      0.         0.         0.         0.
    0.         0.        48.37727   47.41873   47.03983    0.         0.
    0.         0.         0.         0.       147.2078   146.3261   144.6305
  141.3753   138.1582   134.7543   131.1948   128.0246   126.5657     0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.       148.4522   142.5687   133.6578   124.7299   120.1241   117.2317
  115.7393   114.8304   114.2738   113.8234   113.1482   112.1189   110.797
  109.3308   107.8102   106.3019   104.8051   103.3199   101.9639   100.8695
  100.1689    99.66183   99.1417    98.46128   97.69739   96.9883
   96.46864   96.05704   95.59901   95.0631    94.58453   94.36103
   94.40311   94.6723    95.12856   95.78231   96.5408    97.30412
   97.61924   97.67462]"
1137,p432p433-part1_ch2,Mandarin,918.2963232802921,Y/N,"[   0.         0.         0.       174.2773   176.645    181.9465   188.4824
  197.7153   207.2471   213.9318   211.6857   204.0181   194.8748   189.3379
  185.9852   183.9932   187.2571   204.414    223.1228   239.4194   243.916
  247.359    249.6672   251.1076   251.7506   251.389    249.086    243.0574
  233.7441   222.0994   212.5652   206.3239   203.5281   200.8551   198.6111
  196.8249   195.9473   194.5243   192.2486   190.1084   188.5446   188.1795
  188.7455   189.5946   190.1925   190.1084   188.5002   185.9403   183.2994
  181.4664   180.5015   180.3689   180.8505   181.1792   180.7222   179.5872
  178.4429   177.6912   177.5522   177.5626   177.1926   174.8873   170.5047
  165.5361   161.6532   160.3248     0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.       200.3239   199.1665   196.086    191.5466   186.3147
  182.1587   180.9196   181.1625   181.6827   181.8705   181.4013   181.5085
  182.835    184.6864   184.7071   181.4809   176.4546   171.6969   167.8609
  164.4211   161.3054   159.2841   158.5161   158.0863   157.6186   157.3455
  157.6808   159.0758   160.9472   162.4743   163.2002   163.4893   163.7376
  163.7153   163.1454   161.9078   159.308    155.289    151.9053   149.1412
  148.5995     0.         0.         0.         0.         0.         0.
   62.79133   61.75807   61.05798    0.         0.         0.         0.
  176.0002   178.3256   183.2973   185.6869   189.7449   195.01     198.8071
  200.1061   197.2199   191.8044   184.9056   181.5633     0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.       178.409    173.7042   167.7426
  162.1435   160.5438   159.667    159.4422   159.2045   158.4288   156.8257
  154.5007   151.7366   148.9761   146.7044   145.2051   119.7721
   87.34637   54.8232    47.60143   55.9633    87.53165  116.5647   135.9238
  131.7555   129.303    128.5313   128.9782   130.6994   132.5797   133.0978
  131.9263   129.3668   126.4073   124.7313     0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.       134.9248   133.1764   130.4523
  129.1773   129.3105   130.254    131.6976   133.3474   134.6795   135.3343
  135.9341   137.2304   139.0444   140.2148   140.0392   138.9736   137.4759
  135.542    132.9209   131.4584     0.         0.         0.         0.     ]"
1138,p432p433-part2_ch1,English,7.791390018405948,WH,"[   0.         0.        74.54868   78.68858    0.       157.8361   158.3489
  159.3042   159.8995   160.1324   160.1492   160.2455   160.4493   160.7222
  161.0781   161.6759   162.5536   163.6135   164.5489   165.1744   165.4842
  165.5905   165.4846   165.3354   165.3259   165.4407   165.5484   165.5506
  165.4485   165.2341   164.951    164.7578   164.8461   165.3378   166.6923
  168.1971   168.802    168.041    166.3498   164.6025   162.6133   160.4707
  158.154    129.297    100.1977    72.14384   71.46998   95.88229
  120.3282   145.7384   146.3189   146.3131   145.6023   145.9913   146.9966
  148.1642   149.5661   150.8779   151.5231   150.9208   149.1148   146.4079
  143.1577   139.3751   135.1887   131.4406   128.8221   127.2271   126.016
  124.4678   122.1375   117.473    114.8727     0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.     ]"
1139,p432p433-part2_ch1,English,53.02175305177528,Y/N,"[   0.         0.         0.         0.         0.       151.2762   150.4241
  148.6864   147.123    144.9654   142.6765   142.082    143.1922   144.9531
  145.8257   145.3362   144.0918   142.5397   141.574    141.4593   141.8299
  142.1851   142.104    141.2279   139.2689   137.2463   136.1537   137.0713
  139.4567   142.0069   143.7199   144.1096   143.7067   142.4406   140.3371
  138.3151   137.3823   136.8977   136.354    136.7412   139.2922   142.1473
  143.71     143.5068   142.812    141.4708   139.9036   138.5125   137.3373
  136.2902   135.8797   136.1027   136.5268   136.8349   137.0834   137.2886
  137.1598   136.3656   135.0355   133.6335   132.5684   131.5498   130.3524
  129.7815   128.9332   127.788    125.3087   122.864    120.3488   117.8678
  116.7536   118.1665   122.5422   126.5722   128.6713   128.6727   128.3444
  128.2536   128.3798   129.2239   130.7222   132.301    133.1518   133.3668
  134.0539   135.022    135.8532   136.0483   136.3758   137.5577   139.2612
  141.3187   143.1547   144.6672   145.7651   146.572    147.2507   147.6668
  147.625    146.6189   144.99     142.3656   139.1538   137.2097     0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.       139.4425   139.5466   140.7602   143.4842   146.7626
  149.4344   151.2478   153.6236   156.4699   159.2117   161.005    162.1015
  163.1168   164.1619   165.0943   165.7395   166.137    166.3108   166.0873
  165.1729   162.764    158.604    152.8743   123.0923    87.17689
   54.84914   50.39015   52.9438    55.25623   54.67252    0.     ]"
1140,p432p433-part2_ch1,English,88.75344930055965,WH,"[  99.01116  117.0917   137.4686   157.1338   156.2099   148.2421   140.0521
  136.5807   138.4046   146.84     154.1522   161.2096   162.6346   162.9655
  162.3805   160.9571   159.1535   157.8962   157.2047   156.5629   155.6602
  154.6021   153.8986   153.5123   153.4771   153.6597   154.2355   155.3094
  156.6032   157.6475   158.1934   158.2924   158.0986   157.5267   156.6483
  155.5786   154.6998   154.5052   154.828    155.0941   154.6867   152.896
  149.7365   145.813    142.0222   139.8588   139.5184   142.1184   148.2439
  153.6318   156.2158   154.5838   152.3837   150.6817   149.4903   149.0326
  148.9736   148.7985   148.2079   147.4215   146.7666   146.4098   146.0906
  145.3157   143.4467   140.9286   138.9075   138.0132     0.         0.
    0.         0.         0.         0.         0.         0.       153.4995
  152.3471   150.1958   148.6712   148.0269   148.1184   148.4329   148.7043
  149.2118   149.698    149.9101   149.4554   148.6597   148.1972   148.497
  149.8272   151.8597   154.176    156.2391   157.7795   158.5618   158.4509
  157.2048   154.8085   151.0225   145.1977   140.3946   137.5879   137.5424
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.     ]"
1141,p432p433-part2_ch1,English,140.00602901120558,Y/N,"[   0.         0.         0.         0.         0.         0.         0.
  133.7313   133.026    130.4175   124.9442   119.9905   116.6448   116.3764
    0.         0.         0.       146.3684   144.7049   141.0448   139.213
  137.2805   135.3517   132.9385   131.508    132.6426   136.9108   142.2393
  145.6846   146.2431   144.8755   143.1721   141.769    140.7384   140.2216
  140.3418   140.9944   141.664    142.3346   142.8348   143.3889   143.5687
  142.7835   140.4631   137.7768   135.4928   135.0189   136.7096   139.6931
  142.4323   143.5561   143.4943   143.0883   142.5142   141.7514   140.7262
  139.5554   138.2978   135.2095   129.1583   125.22       0.         0.
    0.         0.         0.         0.         0.         0.        52.70398
   49.25435   46.10994   46.35059   49.63582   55.09865   58.22612
   61.26272   60.41849   63.0992    64.76048   67.18096   87.63955
  109.0687   130.7128   130.7388   130.693    129.5842   126.8371   123.035
  119.2107   116.7213   115.6031   114.3675   111.5644   108.3288   103.6767
  101.237     95.64548   93.06165   90.38663   88.80554   86.82139]"
1142,p432p433-part2_ch1,English,156.18081864744258,Y/N,"[   0.         0.         0.         0.         0.         0.         0.
    0.        51.40746   51.34111   51.37407   50.63404   57.23772
   60.66492   67.48911   70.26237   70.4106    68.75191   63.45824    0.
    0.       129.4431   136.918    152.1152   150.9577   150.6159   150.5907
  150.2918   149.8485   150.1645   151.6085   153.7373   155.5937   156.1123
  153.9184   148.5236   140.3014   133.7756   131.2577   133.34     137.3221
  141.4517   145.195    147.6649   148.8113   148.9138   148.4935   147.7522
  146.6709   145.3777   143.8562   141.7904   138.6838   134.4832   132.1684
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.        45.28494
   45.03243   46.84657   47.25858   52.23832   56.10054   66.12829
   92.70231  117.8663   136.7623   135.1888   134.619    134.9242   136.3866
  139.5181   143.7638   147.5536   149.9307   151.6307   153.1642   154.281
  154.4335   153.7991   153.0415   152.6067   152.5464   152.5708   152.267
  151.4707   150.1801   147.7689   145.189    144.4763   120.7572
   97.50071   79.03838   80.68588    0.         0.         0.         0.
    0.       149.157    145.1352   141.291    137.1648   137.9447   139.3398
  140.9689   141.8317   141.6586   137.6102   132.5188   125.8656   123.7777
    0.         0.         0.        45.10422   46.27186   55.68155
   87.18632  116.0233   136.2941   135.4716   137.0901   139.6291   141.4715
  143.4039   145.7165   147.9938   149.3671   149.742      0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.       143.794    143.1864
  141.945    140.7611   139.2784   137.3918   134.9192   132.0216   129.2814
  127.6561   128.3116   129.8899   130.7271   128.1732   123.8396   120.9336
    0.         0.         0.       578.6156   582.7325   591.2845   590.7478
    0.         0.         0.         0.         0.         0.       177.2256
  165.1048   153.8286   140.4959   140.0191   139.226    138.3393   137.2324
  136.4988   136.1024   135.7393   134.9422   133.6113   130.2267   125.9095
  122.887      0.         0.         0.         0.         0.         0.
    0.         0.       124.6636   124.025    122.8454   122.1014   123.1798
  126.5514   130.0979   132.5611   133.5427   134.4657   135.4581   136.4155
  137.2473   138.0159   138.7319   139.7657   141.3624   143.1458   144.6845
  145.3114   145.2215   144.6207   143.7788   142.6059   141.1243   139.5986
  138.2754   136.5467   134.4043   132.3327   131.3742     0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.       160.4119   151.5078   139.3658   132.9904   133.1577   134.1431
  135.5692   136.6892   137.7199   138.8622   139.7743   139.2921   135.7188
  129.5844   125.6499     0.         0.         0.         0.         0.
    0.         0.         0.         0.       162.7961   161.1124   158.731
  157.0757   156.9823   157.6142   158.8718   160.2682   161.3383   161.8658
  162.0168   161.8934   161.3931   160.4005   158.9312   156.9272   154.2289
  151.2295   148.3952   146.7289 ]"
1143,p432p433-part2_ch1,English,185.8753275748176,Y/N,"[   0.         0.         0.         0.         0.         0.         0.
    0.         0.       142.4771   140.7477   137.7314   135.8025   134.8092
  135.9378   138.5379   141.0695   141.8367   141.5809   141.0614   140.4815
  139.9484   139.3082   138.58     138.289    138.6976   139.2028   136.9793
  128.6075   113.0709    99.75462   91.8213   104.4515   118.3856   133.9839
  136.7707   138.3102   136.0131   132.6983   129.9512   129.2522   129.295
    0.       159.9938   158.7352   156.5841   155.0864   154.0763   153.1907
  152.2417   150.8692   148.917    146.8177   140.7976   136.4216   132.7263
  133.6783   138.1213   143.4179   148.5767   148.8157   147.5734   145.8755
  143.1824   139.2242   135.7827   134.9761   140.1384   143.878    145.983
  143.0708   140.5596   139.2002     0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.       135.9531   133.895    131.4122   128.9892   128.9507   135.1136
  142.8716   153.2343   159.2143   164.8634   169.1685   172.4143   173.914
  170.8609   167.3848 ]"
1144,p432p433-part2_ch1,English,197.74654219466754,Y/N,"[   0.       240.2769   234.7726   220.7726   192.7067   166.3212   150.3688
  149.9449   149.5884   148.2148   146.4982   145.0291   143.5033   141.3986
  141.1474   142.0838   143.8571   144.0489   143.784    143.5353   143.21
  142.6704   142.2513   142.1092   142.0735   141.7163   140.4084   138.4258
  136.494    135.6965   137.6857   141.2998   144.7907   145.9973   145.4887
  144.3225   142.7363   138.8625   136.8706     0.         0.         0.
    0.         0.         0.        47.38125   48.42134   50.40923
   50.24046    0.       138.4628   137.8814   136.8717   135.7567   133.3294
  129.5257   127.304      0.         0.         0.       158.2801   155.995
  152.2748   146.7517   141.3841   135.7475   131.5924   131.9524   136.1646
  141.907    145.7072   147.3441   147.8478   147.0985   145.6808   144.1514
  142.944    141.8676   140.5712   139.4107   139.5476   141.6688   144.1111
  145.679    145.9204   145.9069   145.52     144.731    144.0025   143.959
  144.8175   146.306    147.8782   148.983    149.0509   147.9338   145.9073
  142.8846   132.3205   122.6475   107.9201   129.2202   150.2445     0.
    0.         0.         0.         0.         0.         0.         0.
  154.3489   151.3388   147.8028   145.8644   146.5553   146.9862   146.6101
  145.7584   144.711    144.3766   144.3048   144.5655   143.6535   142.2296
  140.8056   140.1546   140.366    141.0423   141.6636   142.2417   142.9518
  143.7345   144.0571   143.8204   143.2255   142.5119   140.8022   137.3861
  135.3067     0.         0.         0.         0.         0.        44.38815
   44.58514   48.72178   48.70942   50.57458    0.       153.1891   154.9012
  158.1922   162.334    167.0226   172.9011   176.9182 ]"
1145,p432p433-part2_ch1,English,206.25785573668648,Y/N,"[   0.         0.         0.         0.         0.         0.         0.
   93.12196  113.5639   133.0228   156.2647   157.4053   157.4792   156.7633
  155.4724   154.1368   152.7214   151.5839   151.3136   151.482    151.9203
  151.923    151.7301   151.5399   151.6574   153.2063   154.6944   154.8036
  153.1651   150.9017   149.1645   147.8028   146.6474   145.4758   144.5063
  143.99     143.8707   143.7449   143.4671   142.8884   142.1392   141.6531
  142.0542   143.1827   144.4063   145.0664   144.801    143.1398   140.5183
  137.7031   135.5456   134.4167   136.7632   140.7396   144.9655   146.2043
  145.8356   144.6493   143.2132   142.1012   141.6861   141.7591   141.7739
  141.6251   142.028    142.8485   143.7664   144.1354   143.8635   143.1362
  141.9272   140.6721   139.4736   138.2957   137.2207   136.1131   134.9111
  132.8612   130.3349   127.4836   124.8034   121.8179   119.5138   118.6773
  119.475    120.7099   121.7803   122.6942   124.0564   127.2617   130.8649
  134.1911   136.4235   138.761    141.5813   144.7873   147.6445   149.9062
  151.3516   152.5904   153.677    154.4133   155.1484   156.0419   156.7795
  157.102    156.9485   156.4276   155.4216   153.832    151.7817   149.9276
  145.6026   141.994    137.4767   136.0503   139.4116   145.1501   151.4409
  153.2041   153.6301   152.5947   150.0362   147.2888   145.1733   144.2254
  143.6506   143.3878   143.6585   144.2391   144.8785   145.2399   145.4685
  145.3098   144.3109   142.856    141.605    141.1044   141.0305   140.8608
  138.788    135.5663   132.5253   131.3913     0.         0.         0.
    0.        54.31786   54.5684    55.54524   56.49141   95.03434
  132.8171   170.3216   170.419    172.1432   175.3666   179.1002   181.9863
  183.8325   184.6969   184.1573   181.9176   178.6671   174.6675   170.1997
  164.4713   160.2317 ]"
1146,p432p433-part2_ch1,English,226.83431191970112,WH,"[   0.         0.         0.         0.         0.         0.         0.
    0.         0.        52.44248   60.54514   67.72174   73.63572
   71.59644   70.72468   70.0021    66.22047   65.77136   65.27228
   68.32465   70.19386   73.21178   75.67182   75.30332   83.05433
  101.8816   122.5769   134.6334   136.4307   136.6823   134.1931   132.4403
    0.         0.         0.         0.         0.         0.         0.
    0.         0.       146.3506   144.0298   140.7042   137.8089   136.4938
  135.6655   135.1774   134.5423   133.4686   132.1439   131.0311   130.4273
  129.3963   128.0706   126.8212   126.512    126.7564   127.0972   127.6424
  128.649    130.1635   131.7445   132.8513   132.766    131.2194   130.2409
  130.8808   132.0082     0.         0.         0.         0.         0.
    0.         0.         0.         0.        70.36974   70.73016
   69.25851   67.415  ]"
1147,p432p433-part2_ch1,English,237.00910240328065,WH,"[   0.         0.         0.         0.         0.         0.         0.
  158.7337   159.2617   159.9653   159.636    156.9225   152.0983   145.8741
  140.5569   137.6752   138.7198   143.4478   149.3976   154.8714   158.8549
  162.2087   164.7726   167.2558   169.8063   172.3539   174.3687   175.7649
  176.6716   176.935    176.2639   174.612    172.0901   167.9817   162.0555
  155.7487   149.8405   145.0447   140.1171   136.1238   125.4151   116.5897
  108.6972    92.60487   75.99538   59.53736   59.6367    60.09964
   60.42316   60.63884]"
1148,p432p433-part2_ch1,English,251.36018513832968,WH,"[  66.41937   72.97768   78.3437    84.15586   82.72599   82.59648
   82.04958   81.88386    0.        59.74615   57.56049   89.46847
  125.0659   160.9467   160.9067   158.8331   156.1008   152.2152   152.895
  159.1353   166.872    172.3887   172.943    172.8797   172.3001   171.3251
  169.7297   167.6261   161.7344   156.1413   150.7551   150.9961   154.7708
  159.7434   164.1009   165.6979   166.6185   166.3055   164.7778   162.9366
  161.4951   161.0442   160.898    160.5272   159.9511   159.5119   159.3662
  159.3226   159.0794   158.58     157.9435   157.2746   156.6256   155.9247
  155.1442   154.4135   153.751    153.1637   152.5205   151.6887   150.4823
  148.0448   146.5482   147.0732   149.0974   150.6506   150.9389   151.4114
  152.3173   153.372    153.9492   153.712    152.8017   151.9933   151.4703
  151.3638   151.4902   151.6395   151.5211   149.366    144.1053   138.241
  134.3155   133.4965     0.         0.       157.5787   156.2915   154.4876
  152.6576   151.6625   150.813    150.1701   149.5672   148.8754   148.1537
  147.5846   147.3906   147.2269   146.9011   146.3685   146.0654   145.9818
  146.0829   146.4229   146.8461   146.6793   143.8414   136.7264   116.8166
   99.4306    86.18967    0.         0.         0.         0.         0.
  135.8739   135.2982   135.1279   135.9462   137.2463   138.0367   138.3707
  138.2978   137.6542   136.0403   133.2456   131.5342     0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.       153.8609   150.8794   141.6854   137.91       0.
    0.         0.         0.         0.         0.         0.         0.
    0.       150.5244   148.6801   145.5707   143.8522   143.2707   143.2023
  143.0625   142.1533   140.5878   138.9632   137.6485   136.9741   136.5302
  135.7871   134.8743   134.1522   134.2106   134.8767   135.9273   136.8994
  137.2352   136.8946   136.5083   136.6071   137.6655   139.0247   140.0645
  140.1664   139.9451   139.7496   139.684    139.8592   140.3989   141.1607
  141.8969   142.3256   142.1672   141.2689   138.5405   133.6823   123.8561
  115.6942   109.8037   110.196    112.8904   117.1054   121.1344   122.9403
  122.2959   121.1155 ]"
1149,p432p433-part2_ch1,English,265.24903468051343,WH,"[   0.        91.74396   91.82736   87.27737   77.65199   68.46907
   64.7356    65.40522   65.18443   61.20737   94.24103  127.6959   164.0451
  163.1981   162.3372   162.0393   162.2477   163.1274   163.6422   163.9487
  163.5732   163.0382   162.675    162.5905   163.0869   163.8148   164.1843
  163.2398   160.9466   156.5614   149.6499   142.1978   135.9062   132.3583
  130.4967   129.7938     0.         0.         0.         0.       160.2501
  160.7977   161.9521   163.0052   163.5967   162.0098   156.992    150.8671
  145.262    142.6557   141.0553   141.7886   144.4457   148.0159   150.7184
  152.1347   153.2562   154.067    152.7999   149.178    112.9539
   79.74899   48.10876   49.10003   49.0449    53.25524   83.13582
  113.9379   140.9548   141.8528   141.5325   140.9413   140.6984   140.3697
  139.9022   139.18     138.3537   137.7738   137.7316   137.8973   137.7487
  135.5702   132.0479   127.8991   125.9059   125.1199     0.         0.
   45.68257   52.95306   59.06391   87.9621   108.0859   128.1701   126.8583
  125.9861   125.6625   125.6701   125.5303   124.6949   123.9036   123.7229
  124.2531   124.7686   123.8137   119.5843   112.198     98.5248
   87.94483   68.78967   57.20037   45.51402    0.        90.0546   101.7166
  114.7952   129.1978   131.8558   133.1151   132.9412   130.9409   126.7997
  118.0999   109.7518    97.9592    84.59052   72.60846   69.68851
   81.8869    98.74364  113.1248   119.8506   122.9514   125.0538   126.172
  125.9045   124.6616   122.7118   120.629    119.4669   119.4939   120.4852
  121.8984   123.3586   123.7777   121.3965   115.4748   104.7399
   94.51685   86.85959   73.51177   66.54844   56.33648   53.69636
   54.19468   53.97718   55.92586   55.92993   60.0639    65.54824
   65.23521   65.24619   65.77825   65.48183   65.60714    0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.        53.91857   52.59981   50.10142   51.15563   49.38317
   57.79807   88.56683  121.3374   143.6524   142.8573   142.4701   141.6268
  140.3507   138.9266   137.6022   136.3622   135.0373   133.6799   132.4428
  131.2239   129.812    128.2594   126.5886   124.6788   122.159    119.4999
  116.7076   115.4681     0.         0.         0.         0.         0.
    0.       128.7399   127.5309   125.1274   123.1656   121.5056   120.3621
  119.3542   118.6839   118.1032   117.2167   119.1574   116.1874   112.9282
  106.5775   105.3595   104.9194   105.0719   105.3251   105.3778   103.1139
  100.6426    98.3413 ]"
