English: WH,English: Y/N,Mandarin: WH,Mandarin: Y/N,id,language,questions
2.0407496068640696e-08,2.203631530780087e-08,3.319071835488663e-08,8.029691167588507e-09,510,Mandarin,WH
7.316641114902073e-07,8.159921901120238e-07,7.939051712620634e-07,1.2356602593286806e-06,511,Mandarin,WH
9.77182777915749e-07,1.0015822999813698e-06,8.317726864227695e-07,9.422263366658864e-07,512,Mandarin,Y/N
4.20501236474245e-07,3.6262859186660045e-07,4.339358587549104e-07,4.917079544553078e-07,513,Mandarin,WH
4.329939488913671e-07,3.5806423763334547e-07,2.086473523246889e-07,9.671154039489657e-08,514,Mandarin,WH
2.486596395976047e-07,3.4524047876286993e-07,3.06887304708591e-07,2.575756077502692e-07,515,Mandarin,Y/N
1.0594722150159108e-06,1.2687822336510438e-06,1.0007223811203125e-06,1.2818837786133384e-06,516,Mandarin,WH
3.79479629767446e-07,5.777345737759429e-07,4.4694352791040127e-07,4.2390962172082916e-07,517,Mandarin,WH
6.168945952913904e-08,1.507369216951225e-07,1.0171334566807198e-07,9.98299531185421e-08,518,Mandarin,WH
1.9118828606152705e-07,3.5398622710779996e-07,3.1758516097890284e-07,5.894952142435553e-07,519,Mandarin,Y/N
2.4689912108425967e-07,1.5041190440176994e-07,2.399346295449172e-07,9.933919442372238e-08,520,Mandarin,Y/N
2.1542879890921706e-08,2.770854781610295e-09,2.6932434521540382e-08,1.0460530339354942e-08,521,Mandarin,WH
1.4073110443424248e-06,1.3103752662559906e-06,1.1069011666763517e-06,1.2849697576413577e-06,522,Mandarin,Y/N
4.481893619419849e-08,1.053169309029421e-08,5.172757087647412e-08,3.208412607454958e-08,523,Mandarin,WH
1.82791202069243e-08,1.3697748826451645e-08,7.005718485758534e-09,1.1489266029731163e-09,524,English,WH
8.255743420377084e-07,8.155920136146036e-07,7.384759782667373e-07,7.715475245655148e-07,525,English,WH
6.628436237216527e-07,5.965370369087025e-07,6.811022982201768e-07,5.517526302960806e-07,526,English,WH
1.2745516986856222e-07,2.7539355987425707e-08,1.1219041124850567e-07,5.6813659332314645e-08,527,English,WH
8.767492611148709e-07,6.240258469688648e-07,5.503280451226586e-07,4.151011961858876e-07,528,English,Y/N
5.700859796758749e-08,4.154341905461549e-08,8.025402872704785e-08,2.0942903671872367e-08,529,English,WH
3.26718081787278e-07,2.7980865179599746e-07,1.5101776439797292e-07,6.536311271194168e-08,530,English,WH
1.642677186849439e-07,1.669152788956013e-07,1.7844179593002664e-07,1.0512033181571862e-07,531,English,Y/N
5.207974260380449e-07,5.157547289036968e-07,4.362274386396961e-07,3.846515644054938e-07,532,English,Y/N
5.037823792060162e-08,4.290011871746863e-08,1.9607717119123218e-08,4.1803329476738294e-09,533,English,Y/N
1.106992556659284e-06,1.133327209962005e-06,8.158959710045579e-07,8.288634421475173e-07,534,English,Y/N
1.4452927612122718e-06,1.6841468607335272e-06,1.2909147044186968e-06,1.8201083424677137e-06,535,English,Y/N
1.4540340107404683e-06,1.5954728208221875e-06,1.2950027768429723e-06,1.7354338068976747e-06,536,English,Y/N
3.310573548646404e-07,2.186727207627832e-07,3.008664385878144e-07,1.427600430265823e-07,537,English,WH
4.379458913494053e-07,4.5043910212147106e-07,5.652497475244311e-07,4.6189510721401993e-07,538,English,WH
1.031227319323001e-06,9.685117310712524e-07,8.038368481110455e-07,7.332473642687852e-07,539,English,Y/N
1.5072011684792486e-07,5.605573091524155e-08,1.295414414894509e-07,4.5000485045116666e-08,540,English,WH
8.162672758542793e-08,6.447642800627678e-08,1.5472229320999295e-07,7.862716524093178e-08,541,English,WH
5.954453062332253e-07,3.5259500961089824e-07,4.791071930787235e-07,3.38067217725076e-07,542,English,Y/N
2.7645116531156657e-07,4.578741471736958e-07,3.6639370249015115e-07,4.40799108798721e-07,543,English,Y/N
7.665768094547339e-07,7.041765898329e-07,4.946639082506137e-07,3.5972406253291365e-07,544,English,WH
4.8700090066611344e-09,3.5680169303453264e-09,1.5266340012629069e-09,1.5792944609934981e-10,545,English,Y/N
3.2417043213533787e-07,5.238413564777255e-07,4.5357673923682336e-07,8.580723235417353e-07,546,English,Y/N
8.159953719771032e-07,6.68900800685632e-07,8.25642999733101e-07,1.06978647039173e-06,547,English,Y/N
8.627909427486952e-07,1.1872231498931419e-06,8.617738654955251e-07,1.0510744156022275e-06,548,English,Y/N
8.452336929070193e-07,1.1904427610384382e-06,8.866088155358716e-07,1.238782603523837e-06,549,English,WH
4.614992926630862e-07,2.495278572795681e-07,2.7512371769964797e-07,1.480889622889686e-07,550,English,WH
3.754378044687798e-07,3.1867417592708803e-07,3.34905611081567e-07,1.7343816444656266e-07,551,English,WH
6.541403456561365e-07,5.650307221820467e-07,3.8218830775914567e-07,2.3967669302298414e-07,552,English,Y/N
2.9019624485168784e-07,2.2390952745901602e-07,3.127177818538084e-07,2.649058814459627e-07,553,English,WH
3.573794392517858e-07,4.175484535910366e-07,5.422628810412133e-07,5.453548736243694e-07,554,English,WH
1.8582937507138595e-08,6.23395234930216e-09,3.0180083987398006e-08,2.0454731420613672e-08,555,English,WH
6.178548194437427e-07,5.439122861027605e-07,3.189991309837953e-07,1.847164042777155e-07,556,English,Y/N
2.6097914066809087e-08,2.376372703967509e-08,7.422316215248689e-09,9.941651555344465e-10,557,English,WH
6.505225543506097e-07,7.148320922025774e-07,6.83238214398127e-07,9.412848674218184e-07,558,English,WH
1.0482237786617733e-06,1.4076060594840837e-06,1.155937442701228e-06,2.0049250142663376e-06,559,English,Y/N
5.27740680099542e-07,6.84190484928919e-07,5.531065453679684e-07,5.774138106682182e-07,560,English,Y/N
4.932921292180815e-07,6.016614762543043e-07,6.727028018236852e-07,9.6696994078385e-07,561,English,WH
1.4613737935571236e-06,1.5387768588314214e-06,1.1174545944314779e-06,1.291207181046063e-06,562,English,WH
8.592613682665906e-07,7.287797842610694e-07,8.80079976986659e-07,1.0176375177215605e-06,563,English,Y/N
4.0508327124524487e-07,3.7743528371413555e-07,4.973570753561649e-07,3.3407540126847946e-07,564,English,Y/N
9.61762697084204e-08,6.941672439043052e-08,5.082185940420015e-08,1.7890774946855236e-08,565,English,Y/N
1.2571472921061975e-07,9.258552004933662e-08,1.946072983343476e-07,7.02511269059678e-08,566,English,WH
3.73562117806566e-08,7.2226963609261844e-09,4.8286280394987375e-08,1.5857582010598832e-08,567,English,WH
8.593395808706226e-08,7.676133644798752e-08,1.6949268747159697e-07,7.944191600019957e-08,568,English,Y/N
2.0147538483837848e-07,1.8878611685931938e-07,1.1489858539614589e-07,4.6350645167229296e-08,569,English,Y/N
7.801987328537986e-07,1.103606587618243e-06,9.839505223831364e-07,1.7262569769632925e-06,570,English,Y/N
9.526231277405913e-07,8.716868802265518e-07,8.854689142119358e-07,1.1296905333151395e-06,571,English,WH
5.8538858837614444e-08,2.4264428495153152e-08,9.380862956956873e-08,3.252530807610914e-08,572,English,WH
5.742280324157186e-07,8.369977266460935e-07,6.438562115732922e-07,8.023258450228112e-07,573,English,WH
9.14989629559039e-07,7.240484383195585e-07,8.57567591610317e-07,1.0702182091722988e-06,574,English,Y/N
1.59382807088421e-07,2.398395459656894e-07,2.1804174630144184e-07,3.439736845292814e-07,575,English,Y/N
8.04171244988603e-07,6.815168345445926e-07,8.412418720119729e-07,1.0756158593790493e-06,576,English,WH
6.909069364809968e-07,1.0612726872547191e-06,7.719018043492034e-07,1.060733362621837e-06,577,English,Y/N
4.60965949396623e-07,4.1764621367031044e-07,2.6884018953213375e-07,1.6298101845518257e-07,578,English,Y/N
4.3417864018842516e-07,2.535004353811146e-07,4.495609183228094e-07,3.424680574058395e-07,579,English,WH
6.244102269829469e-09,1.1668957182615105e-08,1.4311647793506777e-08,1.6723156143614876e-09,580,English,WH
1.6167237117480686e-07,2.032005833257546e-07,2.559661434008381e-07,4.187476054661338e-07,581,English,Y/N
1.0999398888696409e-07,7.047080123705839e-08,1.7444542148765854e-07,1.2514143943699187e-07,582,English,WH
9.020579754581747e-07,1.3386230902413441e-06,9.771677796718524e-07,1.53144774362141e-06,583,English,WH
2.3137490945110643e-07,3.3238914939650683e-07,3.9952245843334453e-07,4.828504162408896e-07,584,English,WH
3.4341065027802915e-07,5.576585667868079e-07,4.970662371773321e-07,9.658533109038794e-07,585,English,WH
2.9418116625901278e-08,9.991933993007874e-09,3.9890513171524843e-08,2.409602517378727e-08,586,English,WH
1.0798278563926985e-06,1.1507241181852627e-06,1.0612953312563274e-06,1.2598657005289925e-06,587,English,WH
1.7634881155618426e-08,1.700819012181296e-08,3.149265486155925e-08,1.4538062502617912e-08,588,English,Y/N
3.4938261364862683e-07,1.4110966375988627e-07,2.1181687750755167e-07,1.0872397311177171e-07,589,English,WH
2.395800974492313e-07,2.361198614830814e-07,2.5350045184343976e-07,1.3642999988778959e-07,590,English,WH
1.0956292630966472e-08,1.7978509002642535e-08,2.252743367942144e-08,1.380714052798778e-08,591,English,WH
6.484312937451028e-11,3.736933864293831e-11,1.3134598379036345e-10,3.9648781304482334e-11,592,English,WH
9.600430031429154e-09,1.8817255137499478e-08,1.9039040197847377e-08,6.35893347289722e-09,593,English,Y/N
5.804887951973098e-07,4.207860825437264e-07,3.167677893219847e-07,1.7990922176955437e-07,594,English,Y/N
7.568625687989272e-07,7.324315974816617e-07,6.73587170088277e-07,7.32077286541455e-07,595,English,WH
2.5667469131994756e-09,2.736633864748703e-09,7.984723964442705e-10,3.669794304953281e-11,596,English,WH
6.880321931240432e-07,7.161381802667205e-07,4.302010417887614e-07,2.898801644808279e-07,597,English,WH
4.843262268137284e-07,5.387697684046202e-07,3.7957589985363987e-07,2.0915687757256301e-07,598,English,Y/N
3.092096254496254e-07,3.557359564175437e-07,2.434403084625869e-07,1.0836886343323443e-07,599,English,Y/N
1.8069966783416248e-10,7.165454046667505e-11,3.266081059425606e-10,2.305263494295348e-12,600,English,WH
2.734703562113162e-08,2.8105742803311572e-08,1.2071763094806807e-08,1.4131895024452247e-09,601,English,WH
6.146415352511331e-08,9.283480764060101e-08,9.514681030308662e-08,4.131745391831203e-08,602,English,Y/N
1.2815375278760453e-07,5.3413719419448165e-08,9.691775899786019e-08,2.7657297069319952e-08,603,English,Y/N
1.8849162217188894e-09,2.435188704327661e-09,3.4145157365307255e-09,2.054673115711314e-09,604,English,Y/N
1.443435840779772e-07,2.0765379158317387e-07,2.2574218681579355e-07,3.9200649337335916e-07,605,English,Y/N
5.154789064367895e-07,3.1697215345372954e-07,3.73843728311089e-07,2.4144122143225214e-07,606,English,WH
8.478610114449416e-08,3.581127575251492e-08,4.872485179157641e-08,1.0331191409943283e-08,607,English,WH
2.6687574353542624e-07,5.62709062632065e-07,3.8002914370692995e-07,7.520160492996628e-07,608,English,WH
1.0025941398526985e-06,1.3824383558053939e-06,1.0560686066354498e-06,1.6848607238366717e-06,609,English,Y/N
5.027088523950022e-09,1.3454593140172627e-08,1.0993269982858134e-08,8.660358235468417e-09,610,English,WH
8.708029590888425e-08,1.1643021085411478e-07,1.2260854109954007e-07,9.822614905619608e-08,611,English,Y/N
1.457692167348007e-07,4.9011900778340994e-08,7.191521324879578e-08,2.284902958394729e-08,612,English,Y/N
7.502505963961067e-07,7.936468625872409e-07,7.009859390341982e-07,8.545890025377358e-07,613,English,WH
7.528937643269697e-08,1.4111162539208762e-07,1.2536351276350363e-07,2.0516647910359302e-07,614,English,WH
3.9111648486958973e-07,1.6165883184248875e-07,2.5348620961610597e-07,1.4217249752690731e-07,615,English,WH
3.4546332956324544e-07,5.087663089482681e-07,3.946161264368803e-07,3.0219921188514185e-07,616,English,WH
1.0778892516613079e-07,8.563189550450631e-08,1.1590286070966336e-07,6.442403292252065e-08,617,English,WH
3.436043720759953e-07,5.085154488389516e-07,4.7445673483187067e-07,8.679727463687395e-07,618,English,Y/N
5.317473505623646e-07,7.649016449528975e-07,5.838608531850362e-07,5.929205302174266e-07,619,English,WH
1.4527691940671274e-09,1.4213161373768037e-09,1.7781267121237157e-09,4.570931672105685e-11,620,English,WH
4.268661449964813e-07,3.8457633439300143e-07,2.192586346372889e-07,9.982653294689405e-08,621,English,Y/N
6.424570920615793e-07,5.690679298643184e-07,4.866874455291636e-07,3.2978170791859493e-07,622,English,WH
1.4769268724985685e-07,8.798187593024592e-08,1.2525975240941274e-07,8.091216173263627e-08,623,English,Y/N
7.633255362753315e-07,1.0276448888064473e-06,8.446877004082699e-07,1.3333007628841665e-06,624,English,WH
1.5994485548447798e-08,6.550248680400376e-09,3.2335975925531575e-08,1.2924415737301848e-08,625,English,Y/N
1.6549122301071065e-07,2.4351018378090007e-07,2.5544657434266537e-07,4.1070099673591906e-07,626,English,Y/N
3.553766746940028e-07,3.693568063651056e-07,3.928688329274996e-07,3.8601517287803834e-07,627,English,WH
6.723059265072066e-07,9.089711868542856e-07,6.973149550647708e-07,7.519365301410299e-07,628,English,WH
2.959353959643726e-07,2.9007155244489884e-07,1.4589400868201875e-07,6.1718386863144e-08,629,English,WH
2.3364675739188216e-08,1.69277197964569e-08,9.250098657585798e-09,1.7520169393591784e-09,630,English,WH
1.0927101767733987e-06,8.868280334785103e-07,7.638679937982374e-07,6.937736661068891e-07,631,English,WH
2.97514504396612e-07,5.968704714950144e-07,4.111251604929386e-07,7.252853311734242e-07,632,English,WH
1.2329666954398393e-06,1.623555915599342e-06,1.2272333486003955e-06,1.9479627592429696e-06,633,English,WH
1.6354135356611712e-10,1.8754084678649782e-10,2.9875349084807407e-10,1.5213685616491938e-12,634,English,Y/N
3.302905776730956e-07,2.815448062532199e-07,3.8463956163313905e-07,2.0748527458846354e-07,635,English,Y/N
1.3987503145917624e-08,5.5999449849344325e-09,4.684532779219136e-09,4.973629080282862e-10,636,English,Y/N
3.426197646965086e-07,4.826384268715611e-07,5.35739376706746e-07,7.227868934092038e-07,637,English,Y/N
7.976772466832356e-08,2.926666864112013e-08,6.157495751254122e-08,1.5418133614146472e-08,638,English,WH
7.928843758004215e-07,6.481691635762952e-07,4.5429290408613984e-07,3.0299913651077007e-07,639,English,WH
1.4795502534966176e-06,1.6541526340424307e-06,1.1951691441652914e-06,1.4885229328086878e-06,640,English,Y/N
3.1477602788225e-08,1.7330861621076255e-08,4.0365109489421205e-08,1.0011538178279455e-08,641,English,WH
1.8652133803214537e-07,1.5129791946243317e-07,1.1993734271046754e-07,5.719094456419714e-08,642,English,WH
2.8686857120742305e-07,3.3555781199600055e-07,3.0776904038927863e-07,1.7844234717151358e-07,643,English,WH
2.170932042456279e-07,7.751808476961089e-08,1.2481037911701804e-07,4.9961122435262556e-08,644,English,Y/N
2.4871285195012795e-07,1.1722176607756406e-07,1.4498984124219783e-07,5.651279948711666e-08,645,English,WH
2.5743833496389454e-07,2.0212313411011415e-07,2.179568156599094e-07,1.218156159347691e-07,646,English,Y/N
1.32279012717716e-07,9.684098089463812e-08,1.243201532487627e-07,4.9358152637953114e-08,647,English,Y/N
7.346367060545925e-08,3.9394981087821005e-08,5.00785371185951e-08,2.1054593677119073e-08,648,English,Y/N
2.2191557573541403e-08,1.9663879761772438e-08,6.185901479887367e-09,8.657928672503124e-10,649,English,WH
2.4953177327201845e-07,2.221958418214337e-07,1.610642873560964e-07,8.17330857168185e-08,650,English,Y/N
1.3674512751972733e-06,1.2731226410962714e-06,9.965451913476922e-07,1.0407952775785309e-06,651,English,WH
3.011253407103121e-07,1.8599772259765204e-07,1.9131802875077254e-07,7.87154796885087e-08,652,English,Y/N
7.78874788498232e-07,6.020187832216745e-07,4.441566106035545e-07,2.955427143048487e-07,653,English,Y/N
9.442561006980403e-07,1.0631724790800997e-06,7.068516386144181e-07,6.310240642269117e-07,654,English,Y/N
9.293817491454822e-07,1.0923871644157834e-06,9.606982552346708e-07,1.4400389585474614e-06,655,English,Y/N
1.0280291904499153e-06,1.1199807718269958e-06,7.446200728075739e-07,6.5531618060303e-07,656,English,WH
9.176478175475959e-07,8.690066850808201e-07,7.022147078535178e-07,6.058420129023772e-07,657,English,WH
6.025032398179731e-08,4.087473612559801e-08,5.1843164909813576e-08,9.066298974798178e-09,658,English,Y/N
2.795323754581876e-07,1.7019938546900878e-07,1.3897061334217053e-07,5.431988556480569e-08,659,English,WH
1.3614255887426168e-07,8.998981307131283e-08,5.340065980680396e-08,1.3855570967160527e-08,660,English,WH
7.698220281189045e-07,7.406470276892978e-07,5.159634594346191e-07,4.242607044575431e-07,661,English,WH
3.635289814065304e-07,3.877714285193966e-07,4.317334690990793e-07,5.833278911808933e-07,662,English,WH
2.1106084156870112e-07,7.784391516915844e-08,1.973243248379335e-07,1.437886084475809e-07,663,English,WH
4.82449022355274e-07,4.362523515143183e-07,3.0355881577491576e-07,2.0674260905757653e-07,664,English,WH
7.028136687411175e-07,8.2640638492228e-07,8.485101931898344e-07,1.3696592738885314e-06,665,English,Y/N
1.3847431861220083e-07,6.854973458973669e-08,9.255867490812034e-08,2.5896657121044254e-08,666,English,Y/N
1.0486532221799303e-07,3.04929878638846e-08,5.302370488041055e-08,1.4816068974180296e-08,667,English,WH
7.73775533695989e-07,4.785956292407956e-07,6.539631432618844e-07,6.225873807411266e-07,668,Mandarin,Y/N
5.183383059551617e-07,5.857669783161516e-07,6.475189336594735e-07,1.0283681876902902e-06,669,Mandarin,Y/N
1.1458858408332358e-06,1.1970889316004105e-06,1.1741303354378537e-06,1.6435387229895768e-06,670,Mandarin,WH
1.6896274840270372e-09,5.502818866678417e-09,3.4001779266392345e-09,2.2473762276418728e-09,671,Mandarin,WH
1.4005001956828068e-07,1.2725213400373863e-07,1.953713138691852e-07,2.485431623631702e-07,672,Mandarin,WH
6.457455200978461e-07,1.0832084853341177e-06,8.1713828292239e-07,1.6364709997622465e-06,673,Mandarin,WH
6.078617331360948e-07,8.576328943454805e-07,7.454326534674077e-07,1.3232623115931154e-06,674,Mandarin,Y/N
9.310267729590672e-07,1.1021306902890137e-06,1.0067816168367913e-06,1.5163421264569526e-06,675,Mandarin,WH
3.1839215747692505e-07,6.160290266214548e-07,4.3063790253895077e-07,6.960477447022958e-07,676,Mandarin,WH
8.022354146594428e-07,1.183194181013443e-06,9.499176882286855e-07,1.7969756579648722e-06,677,Mandarin,Y/N
1.1735382877999944e-06,1.6102377287167213e-06,1.202295579535827e-06,1.9558362509249265e-06,678,Mandarin,WH
7.23340253001669e-07,7.065314251454019e-07,8.438815738454658e-07,1.0325444038542578e-06,679,Mandarin,WH
7.481556512975137e-07,1.1731845060434756e-06,9.287076255999484e-07,1.8259978625133685e-06,680,Mandarin,WH
1.066105276624346e-06,1.33827159773963e-06,1.0670793386687934e-06,1.580785035195038e-06,681,Mandarin,Y/N
1.4072743439227959e-06,1.7742935467600784e-06,1.3618335933666293e-06,2.1612216936441296e-06,682,Mandarin,Y/N
7.206736109141499e-07,1.1147929227703585e-06,8.910986730202211e-07,1.7386296774674099e-06,683,Mandarin,Y/N
2.2446972757644566e-07,4.0619728918280277e-07,3.0321030031702104e-07,3.00289564112863e-07,684,Mandarin,Y/N
1.3649124121581946e-06,1.2358642568055714e-06,1.1139731845298913e-06,1.3133692295140597e-06,685,Mandarin,Y/N
1.376417359194228e-06,1.6995344156481702e-06,1.3691612268704853e-06,2.183209983794625e-06,686,Mandarin,WH
9.288574312160858e-07,1.3535981527361133e-06,1.0252810313713186e-06,1.7683844081907324e-06,687,Mandarin,Y/N
1.0172803629922069e-06,7.626068172824549e-07,7.752847248336095e-07,7.091941994578202e-07,688,Mandarin,Y/N
1.3988271241467863e-06,1.3328690041980913e-06,1.1947299638216196e-06,1.5211937516526006e-06,689,Mandarin,Y/N
8.723642621042288e-07,1.2702343938730645e-06,1.0159396432687079e-06,1.9080306209251276e-06,690,Mandarin,WH
1.2907486400630369e-06,1.25983303021151e-06,8.893315862812509e-07,8.701617861714955e-07,691,Mandarin,WH
5.658902115422702e-07,9.422103969308566e-07,7.142383887809579e-07,1.3372426614278405e-06,692,Mandarin,WH
1.0610173208937998e-06,1.3471970905276675e-06,9.698538081235319e-07,1.144533773171723e-06,693,Mandarin,WH
1.2489740847918194e-06,1.5754225823880234e-06,1.3206800037241601e-06,2.1782861019440193e-06,694,Mandarin,Y/N
1.468928447482877e-06,1.6491444811076821e-06,1.2864889363202297e-06,1.7703259940162966e-06,695,Mandarin,WH
1.23242056557445e-06,1.5643584618138667e-06,1.1383719670233049e-06,1.5673987218008114e-06,696,Mandarin,Y/N
1.3250947030465862e-06,1.6564445963701855e-06,1.34543232745733e-06,2.233294192684299e-06,697,Mandarin,Y/N
1.4810903544901168e-06,1.6201843122386022e-06,1.2680907436986353e-06,1.657808433277701e-06,698,Mandarin,Y/N
1.2276796225505874e-06,1.5671220461436804e-06,1.2906245930150746e-06,2.1293844568968794e-06,699,Mandarin,WH
8.52485652284821e-07,1.0750924116025625e-06,9.705614698736473e-07,1.6935330436677953e-06,700,Mandarin,Y/N
4.5380366740820536e-07,7.563244178192201e-07,6.142748425158791e-07,1.2157492891495077e-06,701,Mandarin,Y/N
3.9965258474825187e-07,4.072647292118727e-07,5.333651167709666e-07,4.107884570339405e-07,702,Mandarin,WH
7.4213977941091e-07,1.1501829184276253e-06,8.819517068968747e-07,1.6077871192168847e-06,703,Mandarin,Y/N
8.049249072285246e-07,5.298075604549717e-07,5.536862253517186e-07,4.1992977378125073e-07,704,Mandarin,WH
1.1242723871920476e-06,1.491129896153985e-06,1.236580349810977e-06,2.1285273273517556e-06,705,Mandarin,WH
5.644794665078377e-07,3.4032795946360653e-07,4.860177754347819e-07,3.454092561969548e-07,706,Mandarin,Y/N
7.964613745808656e-07,5.700171316003282e-07,7.477441011222195e-07,7.520630112226654e-07,707,Mandarin,Y/N
1.2935955090579092e-06,1.7129836570424462e-06,1.292473120884905e-06,2.1022914701637467e-06,708,Mandarin,WH
1.2147864532925869e-06,1.2914878092075527e-06,1.0121842328422781e-06,1.1959438399664743e-06,709,Mandarin,WH
9.617347183592015e-07,1.228153810572899e-06,1.0885693782669756e-06,1.780194404651284e-06,710,Mandarin,Y/N
1.3050412928915245e-06,1.679806177133567e-06,1.3488516523546231e-06,2.273657067851746e-06,711,Mandarin,WH
1.2658265400952767e-06,1.675967678892385e-06,1.3177455379711127e-06,2.265646192198403e-06,712,Mandarin,WH
9.562876518467132e-07,1.223458640167695e-06,1.1219455010946337e-06,1.7835610656626238e-06,713,Mandarin,Y/N
1.8563757936172449e-07,2.528647011795465e-07,2.897432483566277e-07,4.994566487488487e-07,714,Mandarin,Y/N
6.853029221577996e-07,9.629635046994435e-07,7.866769883762555e-07,1.2695069541644073e-06,715,Mandarin,Y/N
7.396715018100488e-07,1.1270500655800623e-06,8.715207472015869e-07,1.6100048166245842e-06,716,Mandarin,Y/N
1.1109609185661457e-06,8.754843189783198e-07,8.89914173783794e-07,8.998460563195101e-07,717,Mandarin,WH
1.366898676822312e-06,1.697743336583419e-06,1.3728896197568252e-06,2.2182817028795005e-06,718,Mandarin,WH
1.1001190670967753e-06,1.1916980700501464e-06,1.1507041132739337e-06,1.5135307426954038e-06,719,Mandarin,WH
9.113812888121319e-07,7.774334884562526e-07,8.932736180395454e-07,1.1916046390283184e-06,720,Mandarin,Y/N
1.1097558446572214e-06,1.0845901892167725e-06,1.1126764119911283e-06,1.4904256161415965e-06,721,Mandarin,Y/N
1.2662522923731572e-06,1.5362768312128206e-06,1.2789823687507814e-06,1.968337883644412e-06,722,Mandarin,WH
9.912748196493875e-07,1.0768855616820092e-06,9.897025044438616e-07,1.2302125899206752e-06,723,Mandarin,WH
1.139372883374213e-06,1.1198475645418305e-06,8.731202394906227e-07,8.623222875564118e-07,724,Mandarin,WH
1.2459156890330663e-06,1.597609650489655e-06,1.32130981903367e-06,2.238544178793783e-06,725,Mandarin,Y/N
1.195762957916461e-06,1.0360269825157043e-06,1.055239692691421e-06,1.313335915035671e-06,726,Mandarin,WH
4.7586456682293604e-07,8.21102852628704e-07,6.000840890636052e-07,1.0831761322866953e-06,727,Mandarin,WH
1.183475745736059e-06,1.62332186723843e-06,1.2102194619510571e-06,1.9699745364943845e-06,728,Mandarin,Y/N
5.500119424613498e-07,4.855977629312276e-07,6.432483814062973e-07,8.642369504732304e-07,729,Mandarin,Y/N
1.3026309117994062e-06,1.244557464955209e-06,1.1822963537406887e-06,1.5188542937366202e-06,730,Mandarin,WH
6.083087495654673e-07,1.0458794889828517e-06,7.68565200097935e-07,1.5172191248415007e-06,731,Mandarin,Y/N
1.3946001254722968e-06,1.4711868902177384e-06,1.3019871103393091e-06,1.8627040202474037e-06,732,Mandarin,Y/N
1.0810366323430492e-06,9.867007744839314e-07,1.0514938847925544e-06,1.3190875753759415e-06,733,Mandarin,Y/N
8.431127677747213e-07,1.129432551249944e-06,8.164058638928753e-07,9.136042171998808e-07,734,Mandarin,Y/N
5.848244151877207e-07,8.924033742232118e-07,7.912148263454833e-07,1.4566913825174645e-06,735,Mandarin,Y/N
1.4546300794387226e-06,1.430802183829127e-06,1.1452833844398277e-06,1.3258806067852104e-06,736,Mandarin,WH
1.0650114934694534e-06,1.4464731624264217e-06,1.143022791805378e-06,1.9818764807231885e-06,737,Mandarin,WH
1.2071373408337286e-06,1.4237692849936294e-06,1.002751587250761e-06,1.1730297363484553e-06,738,Mandarin,WH
7.04279374465006e-07,8.923585467090329e-07,7.603947290256524e-07,1.0806126494223608e-06,739,Mandarin,WH
5.741278234811117e-07,9.337333225047347e-07,7.589891123836285e-07,1.5001679873453343e-06,740,Mandarin,Y/N
2.1877839076377764e-07,8.152860518861687e-08,2.2370477189312088e-07,1.8546706331890046e-07,741,Mandarin,WH
9.713063015961225e-07,1.3750494250184253e-06,1.1096883965979277e-06,2.0558110341319524e-06,742,Mandarin,Y/N
1.4461950613813637e-06,1.662898152657338e-06,1.3760180124119974e-06,2.0982434873014217e-06,743,Mandarin,Y/N
1.393765138971906e-06,1.6172703604635233e-06,1.1519349200132027e-06,1.4287762915006855e-06,744,Mandarin,WH
1.3206715935243804e-06,1.6950687297581932e-06,1.3544967564997336e-06,2.267054958405413e-06,745,Mandarin,Y/N
1.11150983289011e-06,1.5023724271867655e-06,1.1911619510562098e-06,2.085895834555776e-06,746,Mandarin,Y/N
1.089151790972805e-06,8.752965234591201e-07,9.527851794828715e-07,1.1331344754012823e-06,747,Mandarin,Y/N
1.504998143249501e-06,1.7711108444379366e-06,1.3922387757460047e-06,2.0901274784439614e-06,748,Mandarin,Y/N
1.3909253646363428e-06,1.5588218520919555e-06,1.3260114407918588e-06,1.8784260499752668e-06,749,Mandarin,Y/N
1.5018858808196534e-06,1.5663875388339516e-06,1.2030438754549518e-06,1.4614546693299224e-06,750,Mandarin,Y/N
1.2197360983988924e-06,1.6325844073312489e-06,1.28983730610076e-06,2.2283025262870137e-06,751,Mandarin,Y/N
1.518313733490382e-06,1.6354267946136005e-06,1.3264997761153942e-06,1.7895850164161761e-06,752,Mandarin,Y/N
8.147798921060886e-08,1.278750363650279e-07,1.232562877934064e-07,6.629936493950696e-08,753,Mandarin,Y/N
1.2931432954925905e-06,1.413640780827292e-06,1.1032392086961152e-06,1.3844291669636757e-06,754,Mandarin,WH
9.201877130303423e-07,9.197570050736827e-07,9.75180304585568e-07,1.099655457560375e-06,755,Mandarin,WH
1.5072886913373774e-06,1.5706686427924821e-06,1.2758035187352504e-06,1.6832149718039889e-06,756,Mandarin,Y/N
9.346007168945469e-07,1.0818614552253493e-06,1.0298276697124694e-06,1.6970282686311256e-06,757,Mandarin,Y/N
3.248176049770196e-07,5.497522361507177e-07,4.189856346489983e-07,5.018561905382247e-07,758,Mandarin,Y/N
6.686369380463908e-07,8.578352678560331e-07,8.702558780385725e-07,1.260218815119089e-06,759,Mandarin,WH
5.693261607773002e-07,8.86064236309209e-07,6.793508223310066e-07,1.131347838732387e-06,760,Mandarin,WH
