English: WH,English: Y/N,Mandarin: WH,Mandarin: Y/N,id,language,questions
6.201708140172654e-18,1.9268558644367103e-17,1.777285720510323e-17,1.7712616000836015e-18,507,Mandarin,WH
3.347519698365746e-17,5.308994387084128e-17,6.763017581800639e-17,1.1195715532542967e-16,508,Mandarin,WH
3.779951568290622e-19,5.827218777243538e-19,1.3948507342355498e-18,4.895258180844084e-19,509,Mandarin,WH
4.804629863087086e-18,5.5754794055453205e-18,4.409022064538345e-18,6.184560183156217e-19,510,Mandarin,WH
1.1327981245204981e-15,1.4296820477118462e-15,1.3135773679285657e-15,3.461849641502047e-15,511,Mandarin,WH
2.404299245179707e-16,1.705852434286565e-16,1.314821802639646e-16,1.0691019241114976e-16,512,Mandarin,Y/N
3.737338377227084e-17,4.19327101090394e-17,1.917113497716614e-17,2.1971627208673393e-17,513,Mandarin,WH
2.4709416214255335e-16,1.6085057300364194e-16,6.743080736538082e-17,2.0253613586765535e-17,514,Mandarin,WH
9.162461948913604e-19,6.404392897644826e-18,5.318447309165954e-18,1.0818264672371624e-18,515,Mandarin,Y/N
7.602208885380317e-16,8.640517568099519e-16,9.021415504029521e-16,1.5121539159476022e-15,516,Mandarin,WH
1.0444042290553217e-15,1.5231801330637456e-15,1.0076063567254103e-15,1.4458961187400872e-15,517,Mandarin,WH
1.0717509803612421e-17,4.605014521218378e-17,2.4534989681241014e-17,2.934717715513823e-17,518,Mandarin,WH
5.316461958714077e-16,9.630932535582713e-16,6.18880336582791e-16,1.827749562166829e-15,519,Mandarin,Y/N
5.730893553771212e-16,3.9435330750978447e-16,5.083279781279025e-16,3.474973866538971e-16,520,Mandarin,Y/N
2.6386640996513744e-17,5.502880016370177e-18,3.557214944776993e-17,2.3400403300195438e-17,521,Mandarin,WH
4.2773032100884483e-17,6.018043084439079e-17,6.092403376540644e-17,4.509982419511978e-17,522,Mandarin,Y/N
5.3468920653014306e-17,1.3099559528748318e-17,6.747556155329483e-17,6.469580800898348e-17,523,Mandarin,WH
3.949205665312451e-18,2.0484854848671758e-18,4.700239716681181e-19,4.612647545340974e-20,524,English,WH
1.929927873542441e-15,1.802084434246708e-15,1.5317975970400397e-15,2.6252725909870055e-15,525,English,WH
1.700344350564363e-15,1.3306730340006456e-15,1.2931077495154736e-15,1.538652678841159e-15,526,English,WH
1.881241205395547e-16,3.8770561513886536e-17,1.34764865171051e-16,8.766925732815853e-17,527,English,WH
6.362461884762965e-16,5.847883099969405e-16,4.736252515991407e-16,4.3144411908750646e-16,528,English,Y/N
9.510230587680628e-18,6.7648608881067835e-18,1.0942808785307688e-17,1.0757451642118138e-18,529,English,WH
7.189384613262494e-16,4.794249651949693e-16,2.762399628101181e-16,1.6587556328354007e-16,530,English,WH
1.44539683450596e-16,1.6450039058208403e-16,2.1078077705690016e-16,1.5983913666943003e-16,531,English,Y/N
3.6046428975474153e-16,5.812549532572559e-16,3.8649047155114613e-16,4.834509063013748e-16,532,English,Y/N
4.342189061897295e-18,3.149137837361411e-18,1.065332857634179e-18,1.3456282607041681e-19,533,English,Y/N
1.2773685175755703e-15,1.509778979698919e-15,9.602087847937733e-16,1.7535072134039617e-15,534,English,Y/N
2.1699791091041818e-15,2.198664666952327e-15,2.296331673206494e-15,4.290320524567105e-15,535,English,Y/N
9.715753791757285e-16,1.5557285620944328e-15,9.749203856145787e-16,2.17254669977542e-15,536,English,Y/N
4.698397197708692e-16,3.3485885055785536e-16,3.701149123254045e-16,2.92129539216481e-16,537,English,WH
1.2195779626000627e-16,1.5645362187623594e-16,2.0554477386370351e-16,1.7964499521673907e-16,538,English,WH
1.740152297633944e-16,1.8342518765447576e-16,1.187528968768491e-16,1.7128396823630817e-16,539,English,Y/N
1.9885456155557578e-16,6.230927775300309e-17,8.915185182793065e-17,3.9009844030940925e-17,540,English,WH
8.353453384179138e-17,7.61300391599248e-17,1.4063732003619323e-16,1.2788749710619356e-16,541,English,WH
3.3253534032692055e-16,1.977404543445926e-16,1.384713201383972e-16,1.1955316278646755e-16,542,English,Y/N
1.0482994478257723e-17,2.4466475949494297e-17,1.0328580697809954e-17,8.133494658667605e-18,543,English,Y/N
1.1948151988453035e-15,1.2468595480874823e-15,5.38881126152619e-16,6.943470493538742e-16,544,English,WH
5.56383831980881e-23,2.7430365638223916e-22,6.757300613961329e-23,3.7237043787827305e-25,545,English,Y/N
5.2065312710816415e-17,1.388165720788463e-16,6.950719585114375e-17,2.449998736659497e-16,546,English,Y/N
1.220956911106156e-15,9.757261269749244e-16,1.4503420845442698e-15,2.6490818632866337e-15,547,English,Y/N
6.518679995184001e-18,3.853087355412977e-17,1.6154002994374435e-17,4.9478994812116566e-18,548,English,Y/N
1.1464711441808953e-16,1.8144795743623242e-16,8.044317908505083e-17,1.4539308625703367e-16,549,English,WH
1.0133713489607553e-15,4.700155129357044e-16,4.557340755181682e-16,2.5679832386942147e-16,550,English,WH
3.490798750669969e-16,1.6946384602694841e-16,1.8454843778735885e-16,8.436768818166999e-17,551,English,WH
3.990312824263269e-17,4.8669902316016507e-17,3.624277233009191e-17,1.669482664392467e-17,552,English,Y/N
1.6127823212277604e-16,1.2542972535674938e-16,2.1249804191487925e-16,2.1400679304771484e-16,553,English,WH
5.312057954878172e-16,3.8792319708978303e-16,8.567540672479386e-16,8.746348605313131e-16,554,English,WH
3.166114438690093e-17,1.1142118098938006e-17,5.4182362706249785e-17,4.681701655697565e-17,555,English,WH
1.852708385465224e-15,1.3336584173481852e-15,6.939201331580529e-16,5.370682205766525e-16,556,English,Y/N
7.786966512505845e-18,3.1630452511598022e-18,1.479064287400224e-18,7.718908712887117e-20,557,English,WH
2.1829563413680398e-17,3.0513806610824584e-17,2.8042444619588344e-17,1.6341349111543022e-17,558,English,WH
4.260720245362735e-16,9.217366919146436e-16,5.204185509342952e-16,1.6322408411574855e-15,559,English,Y/N
1.665152946459495e-17,3.044524518072836e-17,3.11566498215919e-17,3.2918084488784816e-17,560,English,Y/N
2.730213842242305e-16,2.0154910073335032e-16,4.1104924907103087e-16,4.791398761258853e-16,561,English,WH
1.6280820875162821e-15,1.0844161815826818e-15,1.6217653227844439e-15,1.620898478210429e-15,562,English,WH
1.2818636309853703e-17,1.5013056049948656e-17,2.0778997617780635e-17,1.1185776153957859e-17,563,English,Y/N
7.046158658277617e-16,7.117669830582003e-16,8.069662548605202e-16,9.594838115278026e-16,564,English,Y/N
1.4352090008751154e-16,8.575139110308308e-17,5.410826223592453e-17,2.2375757000802153e-17,565,English,Y/N
6.983318628544464e-17,6.086609013658771e-17,8.850650418326861e-17,3.396580050800501e-17,566,English,WH
4.7064459075682235e-17,1.2272390766628682e-17,6.219693792895764e-17,2.3421860138329356e-17,567,English,WH
1.3195897854457953e-17,1.2779772665608821e-17,5.746677324280824e-17,1.351137319391992e-17,568,English,Y/N
6.081487453822076e-17,4.4079016669012484e-17,3.485925249291847e-17,1.0441390092364925e-17,569,English,Y/N
2.407404416984743e-16,6.494758432480999e-16,4.215911406161438e-16,6.600109594745266e-16,570,English,Y/N
9.571857740825274e-16,1.2697256606313428e-15,1.0815201386455446e-15,1.607219381890663e-15,571,English,WH
7.487820734781033e-17,2.262526344720382e-17,1.2051068568857816e-16,3.346483157231512e-17,572,English,WH
1.4490229465960019e-16,3.1744646633812745e-16,1.1813807432324366e-16,1.1898000947247995e-16,573,English,WH
1.0226602369479517e-15,5.8487621731614585e-16,6.230185844335515e-16,7.827639058263992e-16,574,English,Y/N
1.3514095961400552e-16,2.1810366712823906e-16,1.3375685510381306e-16,3.6171855315606347e-16,575,English,Y/N
2.9744766987808397e-16,3.239675152701971e-16,2.1311185353651404e-16,3.031332396402325e-16,576,English,WH
1.1678031215074652e-18,1.1980358360312615e-17,4.9576591348107175e-18,1.7774018949197955e-18,577,English,Y/N
2.8994417927836357e-16,2.276216625331856e-16,1.0828967714312912e-16,5.0264103967691575e-17,578,English,Y/N
6.489866793760799e-16,3.85576404949731e-16,5.538138215203029e-16,7.165228717012257e-16,579,English,WH
7.786141136379734e-20,1.4916320758160483e-19,1.7382957369249238e-19,5.323360996823012e-21,580,English,WH
6.466579256568429e-17,7.639750699051018e-17,9.889280213008276e-17,2.2159507607619473e-16,581,English,Y/N
2.1460197458563174e-16,1.4044206181110906e-16,2.847511509114737e-16,3.013877194760672e-16,582,English,WH
8.433618513762546e-18,1.2896464036417401e-17,1.7451274455737434e-17,1.3612450037239238e-17,583,English,WH
1.6337436217886869e-16,2.9543826121445397e-16,4.1389113640327804e-16,4.585245409239597e-16,584,English,WH
1.3006887067917124e-16,1.8017863161329843e-16,2.1293715540780128e-16,5.593195361634993e-16,585,English,WH
2.2609610900510884e-17,6.399001363843142e-18,4.4440425065564964e-17,2.929317998041373e-17,586,English,WH
5.28187842521249e-20,1.0229389988778708e-19,9.003545920892588e-20,3.1266916931690525e-20,587,English,WH
1.369438144283164e-18,1.9841883866586946e-18,3.919335813142294e-18,1.958381804324006e-18,588,English,Y/N
1.289349119474305e-17,8.436085227218984e-18,8.807952099419333e-18,3.718341106678867e-18,589,English,WH
7.334280094322615e-18,1.2225607546926047e-17,1.2507168752646792e-17,6.69715755825773e-18,590,English,WH
3.3499201768083625e-19,9.123404302842288e-19,7.851275301102537e-19,3.8494917922880225e-19,591,English,WH
4.921821014534948e-21,7.131582339358648e-21,6.820250805762898e-21,2.9952086207769982e-21,592,English,WH
2.1191592784676346e-19,4.598282719849423e-19,3.7753824583326754e-19,1.0456951682147672e-19,593,English,Y/N
6.501529915454761e-17,3.901966379226394e-17,3.0258243495719623e-17,1.2513237221459798e-17,594,English,Y/N
9.622550902560597e-17,1.4377514294650735e-16,4.963221928705932e-17,7.904320318359468e-17,595,English,WH
1.2030918386775806e-19,1.4619734195892549e-19,6.660395165603735e-20,5.164748557135726e-22,596,English,WH
1.3435672101872793e-18,4.454412723385142e-19,6.492181387292572e-20,1.191579529377962e-20,597,English,WH
5.235427651107502e-18,8.520018324123412e-18,8.517337522401509e-18,3.0282089702191604e-18,598,English,Y/N
1.427673002062707e-17,1.0373719468207506e-17,4.4236993108448445e-18,1.0548141389665504e-18,599,English,Y/N
4.1202696559550714e-22,8.287391917408785e-23,1.0987357502396247e-21,1.6629619953520342e-24,600,English,WH
1.0986178126624452e-18,1.7442893574510962e-18,1.0001486432430541e-18,3.1247590803693994e-20,601,English,WH
2.346417578167873e-17,3.6887249553000044e-17,1.8234989496569826e-17,8.991843454757756e-18,602,English,Y/N
7.363494278542405e-18,2.8937120872260422e-18,2.028224461750252e-18,3.143124847463269e-19,603,English,Y/N
7.199775756949179e-20,1.607814764718069e-19,8.405105451804572e-20,6.227023169777063e-20,604,English,Y/N
2.415895558466508e-17,6.460920425354636e-17,5.637162052469405e-17,1.2296791660540985e-16,605,English,Y/N
3.409885433208693e-16,2.619595742550233e-16,3.103593582095095e-16,2.7968685566548063e-16,606,English,WH
2.0535482102964832e-19,7.261627854744071e-20,2.583928805553822e-19,1.7203788709149528e-20,607,English,WH
3.9032480220492966e-16,5.924518333446299e-16,3.6938067738442456e-16,8.727363976364765e-16,608,English,WH
5.1602592516008735e-18,9.471043366915841e-18,2.089314361836498e-18,1.2760566883421007e-18,609,English,Y/N
6.269494365292513e-18,1.6681653098415833e-17,1.1610821645036719e-17,1.2618944658664322e-17,610,English,WH
8.684685456879488e-19,1.7606021722526943e-18,1.8768458806242085e-18,1.148817967037088e-18,611,English,Y/N
1.2666515111801947e-23,2.4950295652904926e-23,7.042982007143969e-23,7.900803853846365e-25,612,English,Y/N
4.040134833955532e-16,2.2592864683464523e-16,4.308343448372555e-16,3.883288449038057e-16,613,English,WH
2.886702363208817e-17,6.406302960326185e-17,4.289228589550412e-17,1.2635899877599006e-16,614,English,WH
5.167726990938128e-16,2.9283319948223966e-16,3.83454525367224e-16,2.347822902322285e-16,615,English,WH
2.032984738571802e-16,4.3950674286022057e-16,2.2301497323391047e-16,2.1921725152776593e-16,616,English,WH
5.86724753506716e-18,4.0505747658073445e-18,8.676954527855861e-18,5.042387007521559e-18,617,English,WH
7.949885995471928e-17,1.4548825801846514e-16,6.227456629238734e-17,1.615945501102006e-16,618,English,Y/N
1.807685631718398e-16,2.612446144135036e-16,1.0555551532439287e-16,1.1491967393136138e-16,619,English,WH
1.3632414440557358e-19,1.4067190870063792e-19,2.6755103529695597e-19,1.9061978387778145e-21,620,English,WH
4.729891658366586e-18,4.408881922670487e-18,1.5692534256079397e-18,2.7063902262541217e-19,621,English,Y/N
2.4428830721421845e-16,3.6458948078495907e-16,1.501464998849712e-16,1.469289928303962e-16,622,English,WH
2.1951542281580667e-18,4.184904743015298e-18,3.2719650125850853e-18,1.8962769514339434e-18,623,English,Y/N
3.6999242179826415e-17,7.189114361809486e-17,2.2484083634047085e-17,3.0639257290711974e-17,624,English,WH
4.186905025461729e-19,3.266707790633484e-19,1.2693868884306995e-18,4.1884979571556973e-19,625,English,Y/N
1.4094517437327282e-16,2.1781037783527467e-16,1.7205435774957716e-16,3.545412203845847e-16,626,English,Y/N
4.836474116729506e-21,5.6821840617833516e-21,1.4022199002726253e-20,1.929197330249585e-21,627,English,WH
2.9296797907493835e-19,7.906661724208861e-19,1.6523950660465932e-19,2.2768144433251728e-20,628,English,WH
1.1697891524362241e-16,6.129738774957e-17,2.3268204600426692e-17,6.5778557671530215e-18,629,English,WH
1.977539434599713e-17,1.1446582163253458e-17,7.3301367286693e-18,1.446797035522118e-18,630,English,WH
1.859324605677649e-15,1.7912633998320456e-15,1.5124259837255516e-15,1.8994521928365842e-15,631,English,WH
5.15218646588271e-18,1.2933934249915457e-17,2.33783822051239e-18,2.792678763710865e-18,632,English,WH
8.642703188775592e-17,2.6175698317526325e-16,8.701146118034947e-17,2.0110472219348015e-16,633,English,WH
3.641218337577786e-24,1.711311225131309e-23,5.189906243585199e-23,1.7020799866096967e-26,634,English,Y/N
3.0085411844074604e-18,3.0124682590175226e-18,4.689682829370273e-18,1.14065289663827e-18,635,English,Y/N
5.58623762123452e-19,1.768199359235935e-19,1.5406695325022786e-19,5.2923915953194785e-21,636,English,Y/N
1.3940840810106924e-16,1.6567350912836273e-16,2.248349489099361e-16,2.0604985274757487e-16,637,English,Y/N
1.1418791659580893e-19,1.3228647255983062e-20,2.184746914409057e-20,9.103553963800325e-22,638,English,WH
1.5087940813445443e-16,2.5693024235010945e-16,1.8124000102303948e-16,8.207422620240108e-17,639,English,WH
1.5129165513481846e-15,2.3200331398352205e-15,1.1259495756255822e-15,1.9448914270977477e-15,640,English,Y/N
1.553218283828697e-17,1.3196130612870767e-17,1.4324617866159004e-17,6.309924492692472e-18,641,English,WH
7.982316967131126e-17,1.1577247162219826e-16,5.916607086722272e-17,2.7807793299048975e-17,642,English,WH
2.408263680328208e-16,2.3910325831408837e-16,1.4526608558945243e-16,7.475129410811796e-17,643,English,WH
2.5719407671073806e-16,9.790301656630449e-17,1.59386902004349e-16,4.954798830599914e-17,644,English,Y/N
3.885239435710514e-16,1.511865155670245e-16,1.2281701419732672e-16,6.286367891769762e-17,645,English,WH
4.867635926379675e-17,4.1347071038467016e-17,5.3821831362488535e-17,2.7208752926223635e-17,646,English,Y/N
3.196546371294129e-17,2.947041767321342e-17,2.135170292139992e-17,9.494685060360925e-18,647,English,Y/N
1.3701967467768982e-18,1.4547482957508152e-18,8.414310021837559e-19,1.8626885529035615e-19,648,English,Y/N
2.5216699307922562e-17,1.2139872124054948e-17,4.950872226724142e-18,6.035135204687486e-19,649,English,WH
2.5728718820820737e-16,2.572774824998751e-16,1.9376068507863836e-16,1.3067080057399732e-16,650,English,Y/N
7.552795841620769e-16,8.938174425028431e-16,5.177922590614068e-16,7.207614268856921e-16,651,English,WH
2.6209817460424026e-16,1.3374723963369642e-16,7.4668430405811e-17,3.6099117425345436e-17,652,English,Y/N
2.1852715089097747e-15,1.5485025638432114e-15,1.1659250136653255e-15,9.305594232308652e-16,653,English,Y/N
8.166051213074357e-16,1.2900703930267838e-15,7.821499653046667e-16,1.0334107215704742e-15,654,English,Y/N
1.3333541776173074e-18,6.835764393373297e-18,2.0063922105804625e-18,1.5176353476006623e-18,655,English,Y/N
2.852816673260016e-17,9.823957298854804e-17,3.8192194366632235e-17,1.1112514875275481e-17,656,English,WH
1.3200540245438088e-16,8.525134683810454e-17,1.476805968066784e-16,1.1075653741746734e-16,657,English,WH
8.122640278424767e-18,4.972494723004112e-18,2.0395358429550605e-18,3.068930796684133e-19,658,English,Y/N
5.721975174071428e-17,2.6331494215386393e-17,1.2329976166585419e-17,2.634377669396743e-18,659,English,WH
1.132697495137108e-16,3.5499790548724076e-17,2.854245330021842e-17,5.388518150623034e-18,660,English,WH
1.2411022030826554e-16,1.471844792472483e-16,6.902725921172538e-17,5.1651730728128915e-17,661,English,WH
4.4288740051412214e-18,5.641051260956825e-18,5.20187584537367e-18,8.568619384217537e-18,662,English,WH
1.7918888165558666e-18,1.95570327559064e-18,3.3611997961997772e-18,6.778559434087844e-19,663,English,WH
6.446257294429217e-16,5.982771270002475e-16,5.479377532024935e-16,3.484849433576125e-16,664,English,WH
4.060462861353827e-17,9.073846303495918e-17,6.664126937083333e-17,1.0861099034460363e-16,665,English,Y/N
2.13446639528206e-17,1.0296665200461118e-17,7.713312343664116e-18,1.2194436802849763e-18,666,English,Y/N
6.1586819230114594e-18,7.136390634918764e-19,7.692668185540067e-19,7.876775855517678e-20,667,English,WH
1.4570339964951218e-15,7.527974206636575e-16,9.29567178450877e-16,9.940462220381532e-16,668,Mandarin,Y/N
2.7443385282735874e-16,3.8520611676178693e-16,4.544098046084072e-16,8.577123971486091e-16,669,Mandarin,Y/N
1.7434834156984167e-15,1.5905111600672897e-15,1.563810340391974e-15,2.630986061667419e-15,670,Mandarin,WH
4.400886885022885e-20,1.0968430088261848e-19,1.1591302254025828e-19,6.19018890987747e-20,671,Mandarin,WH
1.6080068583574751e-16,1.3402611090228662e-16,2.622857615894276e-16,4.67541891669529e-16,672,Mandarin,WH
1.471443661402256e-15,2.515934885803442e-15,1.6852625556466019e-15,4.29182785078251e-15,673,Mandarin,WH
5.555363513927507e-16,9.738195111611693e-16,6.779599009472697e-16,1.949690842878316e-15,674,Mandarin,Y/N
2.2598792858463768e-17,9.420838540120299e-17,6.101811907536272e-17,3.583699180284901e-17,675,Mandarin,WH
6.046722324750455e-16,1.0817899499911464e-15,1.01109792593884e-15,1.5929917116570167e-15,676,Mandarin,WH
1.7685671894172148e-15,1.8558986878964226e-15,2.240648302628111e-15,4.352395432316795e-15,677,Mandarin,Y/N
3.0303412710639927e-15,3.93289068923031e-15,2.735026075852955e-15,6.435004177186893e-15,678,Mandarin,WH
5.187753309919089e-16,3.7886938052708663e-16,7.091425971679e-16,7.474370895635311e-16,679,Mandarin,WH
1.2155304680002922e-15,1.6546023340154078e-15,1.4829938825908485e-15,2.754402782801977e-15,680,Mandarin,WH
5.148485942534217e-16,4.482554620511893e-16,7.146467519817522e-16,9.404722639317808e-16,681,Mandarin,Y/N
3.985735541791948e-15,4.602231772667756e-15,3.735278216984513e-15,7.72675821251897e-15,682,Mandarin,Y/N
1.999501969495298e-15,2.1870118059781888e-15,2.2633467564233238e-15,4.6354310683326165e-15,683,Mandarin,Y/N
4.861994672103171e-16,8.204333706107215e-16,6.699299762884325e-16,9.92222600995684e-16,684,Mandarin,Y/N
2.387188399314932e-15,1.4111878812110894e-15,2.1941087371777467e-15,2.633439545420342e-15,685,Mandarin,Y/N
2.572792205369949e-15,2.914671163204115e-15,2.4892909507398226e-15,6.0799627931833265e-15,686,Mandarin,WH
8.280794202554007e-16,1.1710701151737647e-15,1.4313151541699921e-15,1.739201801942844e-15,687,Mandarin,Y/N
1.1945131257013289e-15,7.163918070813895e-16,7.998693293535202e-16,9.34373847437895e-16,688,Mandarin,Y/N
2.83234951679803e-15,2.3062376441142206e-15,2.1290351654392165e-15,2.740617903812899e-15,689,Mandarin,Y/N
2.473916179334562e-15,3.6845893103627036e-15,2.8414613401027164e-15,7.822844420309108e-15,690,Mandarin,WH
3.693708043188731e-15,2.6761948414683574e-15,1.965630290152192e-15,2.2938555712872094e-15,691,Mandarin,WH
1.4832997060385477e-15,1.9990686943680725e-15,1.7288247915626373e-15,4.4434671696435786e-15,692,Mandarin,WH
2.7139666917950222e-15,3.208839524172736e-15,2.5449026964853165e-15,4.685193159820483e-15,693,Mandarin,WH
2.3617237684860984e-15,2.8633215643196685e-15,3.142589732132163e-15,5.296606729750162e-15,694,Mandarin,Y/N
4.0153537685586984e-15,3.6772233942479186e-15,2.892086347688377e-15,4.729096609160636e-15,695,Mandarin,WH
9.982940287142772e-16,8.730967778809007e-16,1.3304659712136876e-15,1.6753735934656016e-15,696,Mandarin,Y/N
1.942757653809022e-15,1.438799287378998e-15,2.0384996235785937e-15,3.131703368678186e-15,697,Mandarin,Y/N
1.1454358259833718e-15,9.867737923827813e-16,1.1241564503040514e-15,1.543448371358896e-15,698,Mandarin,Y/N
1.023508208670674e-15,1.0038967885095035e-15,1.0562843576382355e-15,2.107746740973508e-15,699,Mandarin,WH
8.791071292628145e-16,9.861464801692242e-16,1.4870203647361126e-15,2.2950610042259126e-15,700,Mandarin,Y/N
1.1070888474269722e-15,1.5187792133931721e-15,1.5091795290808243e-15,3.8908886119549565e-15,701,Mandarin,Y/N
8.697820277308518e-16,6.974028053634824e-16,1.1940339293953266e-15,1.2087205701411145e-15,702,Mandarin,WH
2.146960147083698e-15,2.9935903582561296e-15,1.9508428179986085e-15,5.515006887743752e-15,703,Mandarin,Y/N
1.3733479982557732e-15,5.994891870029694e-16,9.87941576253652e-16,7.727720639450398e-16,704,Mandarin,WH
1.8140803440245214e-15,1.9807818632319547e-15,2.5674265963025543e-15,4.85074883754771e-15,705,Mandarin,WH
7.753477811827152e-16,3.99657155222902e-16,6.32191855172191e-16,6.557314047483694e-16,706,Mandarin,Y/N
2.356683992436578e-15,1.3893210062831662e-15,2.0999110878083567e-15,3.0853937637947767e-15,707,Mandarin,Y/N
2.1349887814623058e-15,2.8100957947263386e-15,1.8273020958002015e-15,3.0246186639882647e-15,708,Mandarin,WH
3.613668951844209e-15,3.1964826496514743e-15,2.76215890131068e-15,4.400064839605e-15,709,Mandarin,WH
1.5342855236259076e-15,2.015355775626743e-15,2.020950141720265e-15,5.0264286006425345e-15,710,Mandarin,Y/N
1.764085980380319e-15,2.25955649064552e-15,1.657015883623434e-15,4.605472433397913e-15,711,Mandarin,WH
4.3520549421104547e-16,3.306821292222168e-16,6.900412780393541e-16,9.06859893704503e-16,712,Mandarin,WH
1.5528654330726173e-15,1.3207285568935771e-15,1.6561508519373354e-15,2.355643074082797e-15,713,Mandarin,Y/N
5.935927116323177e-18,2.571853259699773e-17,1.90201171565207e-17,1.930078843561215e-17,714,Mandarin,Y/N
1.9145371231405615e-16,2.586122068289246e-16,2.7382728717093205e-16,4.252978834000337e-16,715,Mandarin,Y/N
1.1995542970109922e-15,1.5558313805447428e-15,1.8364595637024405e-15,3.2817827696426252e-15,716,Mandarin,Y/N
2.0334762083889365e-15,1.0763879603858935e-15,1.315888838124548e-15,1.5074995825605025e-15,717,Mandarin,WH
1.8041093684377045e-15,2.1468463479361707e-15,1.951102030139656e-15,2.904303598481308e-15,718,Mandarin,WH
2.462972842266792e-15,1.7496539850416734e-15,2.112955514363275e-15,3.0773091661995195e-15,719,Mandarin,WH
1.515795897825792e-15,1.0292556800615438e-15,1.8690092780333963e-15,2.8466425045678513e-15,720,Mandarin,Y/N
2.9496675787537525e-15,2.2577646789880518e-15,2.7481252271567978e-15,4.6312806157332364e-15,721,Mandarin,Y/N
1.8004367487525028e-15,1.8225862731758816e-15,2.3578461564535253e-15,4.16330829907744e-15,722,Mandarin,WH
7.199041337586162e-16,6.453233567713324e-16,3.676300388798057e-16,4.489654963313336e-16,723,Mandarin,WH
3.692218020615894e-15,3.0871979280950896e-15,2.4806966324661276e-15,3.72997011935334e-15,724,Mandarin,WH
5.4578755266333e-16,1.2954098851554246e-15,9.439058259477505e-16,1.4505855402762697e-15,725,Mandarin,Y/N
2.5811300218655375e-15,1.5567637584390434e-15,2.4317402980838863e-15,3.273504900358496e-15,726,Mandarin,WH
1.1978840521696997e-15,1.4365871258038519e-15,1.4117987221156735e-15,2.8368303046029016e-15,727,Mandarin,WH
1.303863008601261e-15,1.529356209650245e-15,1.4700660247509597e-15,2.7900876498097078e-15,728,Mandarin,Y/N
9.146035995320653e-16,5.57632259060675e-16,1.2097412302278623e-15,1.532011267100064e-15,729,Mandarin,Y/N
1.0412243209318053e-15,6.443393912147548e-16,5.024771726914253e-16,5.846263095928895e-16,730,Mandarin,WH
1.2711873138331721e-15,1.4342348820152412e-15,1.6452677121175713e-15,3.421637061360576e-15,731,Mandarin,Y/N
2.151721186616445e-15,1.7594105148439937e-15,1.8765487048554988e-15,3.5647575975719536e-15,732,Mandarin,Y/N
2.19238667545714e-15,1.7941681743634994e-15,1.7679961235151784e-15,3.449676936898358e-15,733,Mandarin,Y/N
7.36394226241534e-16,6.821704662309741e-16,5.832262060738249e-16,6.956708267216159e-16,734,Mandarin,Y/N
1.3292660145517414e-15,1.6745254490730202e-15,2.0382871580036687e-15,4.859902580211017e-15,735,Mandarin,Y/N
3.2033978814221256e-15,2.2719030491665633e-15,1.8432475390679003e-15,2.40770389929206e-15,736,Mandarin,WH
1.7017639106412165e-15,2.0741602424316666e-15,2.1305184052117406e-15,5.052181816984316e-15,737,Mandarin,WH
2.4172853588482155e-16,1.6017873485441708e-16,3.41853490840019e-16,1.9181375351279783e-16,738,Mandarin,WH
6.303132276517455e-16,6.780749006076345e-16,3.942155400761713e-16,6.09027703451813e-16,739,Mandarin,WH
8.602490006012005e-16,1.0742163025017775e-15,1.2022786382721607e-15,3.1103706763315057e-15,740,Mandarin,Y/N
6.132598223573463e-16,2.027872309703007e-16,5.628013448695793e-16,5.407467501432555e-16,741,Mandarin,WH
1.6482167512885045e-15,1.9234283007275058e-15,2.326599982523567e-15,4.090318501539212e-15,742,Mandarin,Y/N
2.068024348620974e-15,2.0266554627218018e-15,2.1842877922636157e-15,4.90534642099742e-15,743,Mandarin,Y/N
1.173805247873206e-15,1.344946267618545e-15,1.0308780102981558e-15,1.5796848429452565e-15,744,Mandarin,WH
2.4962930199308982e-17,2.3015307808246533e-17,1.8478002465299265e-17,1.465452024420883e-17,745,Mandarin,Y/N
1.0405679855157664e-15,2.052035600224597e-15,1.4173447978231095e-15,3.0481818173617425e-15,746,Mandarin,Y/N
1.4901675619569177e-15,1.064982970747208e-15,1.164070214630486e-15,1.1152469605372717e-15,747,Mandarin,Y/N
3.7935719154988286e-15,4.4160862592839315e-15,3.567783527752718e-15,7.749342787819571e-15,748,Mandarin,Y/N
3.523582529623299e-15,3.921387301518232e-15,2.503964730806433e-15,5.030406761410673e-15,749,Mandarin,Y/N
3.3288163022759633e-15,2.6481540779232538e-15,2.1811931256836774e-15,3.2211997830322086e-15,750,Mandarin,Y/N
2.4224653783616055e-15,2.38210499965512e-15,2.544454943038793e-15,5.089530064741421e-15,751,Mandarin,Y/N
4.254630975757667e-15,3.962918964458507e-15,3.582978068601425e-15,7.383606844174756e-15,752,Mandarin,Y/N
2.7225022822118304e-16,3.4820796847125986e-16,3.607227513148852e-16,2.6935668757043365e-16,753,Mandarin,Y/N
1.1037173389414528e-15,8.684216741393939e-16,5.821004792757545e-16,5.168561597864433e-16,754,Mandarin,WH
2.590053720456962e-15,1.958416945216532e-15,2.5195599189724253e-15,3.634922389243301e-15,755,Mandarin,WH
2.975752677414943e-15,2.1085412450845828e-15,2.1516860395050832e-15,2.6858998796170965e-15,756,Mandarin,Y/N
2.568390498745931e-15,2.764779995100894e-15,2.999503682941864e-15,5.899168199239454e-15,757,Mandarin,Y/N
